file_scan	perm	uid	gid	size	size_on_disk	blocks	atime	mtime	ctime	inode	file_name
ifs.eu.ams.backup.apps.3rdparty_test	33279	47472	47472	4271962320	4271964160	9409779	1711522880	1711057382	1711319719	57084328925	./TT/DSG_EVAL_seis_files/fusion10/cdp_order_i301-535x1060-1419.sgy
ifs.eu.ams.backup.apps.3rdparty_test	33279	47472	47472	4271962320	4271964160	10456419	1711067691	1711067753	1711319720	57104194520	./TT/DSG_EVAL_seis_files/fusion10_4/cdp_order_i301-535x1060-1419.sgy
ifs.eu.ams.backup.apps.3rdparty_test	33279	47472	47472	4271962320	4271964160	9410595	1711065502	1711065565	1711319720	57351813361	./TT/DSG_EVAL_seis_files/fusion10_3/cdp_order_i301-535x1060-1419.sgy
ifs.eu.ams.backup.apps.3rdparty_test	33279	47472	47472	4271962320	4271964160	9410307	1711060830	1711060894	1711319721	57364127439	./TT/DSG_EVAL_seis_files/fusion10_1/cdp_order_i301-535x1060-1419.sgy
ifs.eu.ams.backup.apps.3rdparty_test	33279	47472	47472	4271962320	4271964160	9409683	1711063021	1711063085	1711319721	57278092209	./TT/DSG_EVAL_seis_files/fusion10_2/cdp_order_i301-535x1060-1419.sgy
ifs.eu.ams.backup.apps.3rdparty_test	33279	47472	47472	87894144	87900160	193859	1703333554	1565785395	1569326363	28343338770	./TT/SEGY/class3d.sgy
ifs.eu.ams.backup.apps.3rdparty_test	33279	47472	47472	22096572	22102016	48995	1703333554	1565942280	1569326363	27987908437	./TT/SEGY/class2d.sgy
ifs.eu.ams.backup.apps.3rdparty_test	33261	829	829	34932	40960	243	1703331501	1410952782	1506681465	18212512926	./RETIRED_EPEDOWRP/R5000.8.1/SynTool/testdata/testseis.sgy
ifs.eu.ams.backup.apps.3rdparty_test	33277	829	829	34932	40960	243	1703333055	1331882648	1506675875	18212237721	./RETIRED_OW_VERSIONS_2015-10-30_EPSDOW5P/R5000.8.1/SynTool/testdata/testseis.sgy
ifs.eu.ams.backup.apps.asn	33277	2068	17614	4224800	4227072	9459	1069763534	928259079	1571907923	6708255298	./apps/PG99/data/SXDemoSet/Demo3D.MIG.0.sgy
ifs.eu.ams.backup.apps.asn	33277	2068	17614	527520	532480	1603	1069763535	928259072	1571907923	6678768720	./apps/PG99/data/SXDemoSet/Demo1.MIG.0.sgy
ifs.eu.ams.backup.apps.asn	33277	2068	17614	527520	532480	1603	1069763535	928259073	1571907923	6678768723	./apps/PG99/data/SXDemoSet/Demo1.MIG.1.sgy
ifs.eu.ams.backup.apps.asn	33277	2068	17614	332900	335872	1219	1069763535	928259074	1571907923	6678768722	./apps/PG99/data/SXDemoSet/Demo2.MIG.1.sgy
ifs.eu.ams.backup.apps.asn	33277	2068	17614	332900	335872	1219	1069763535	928259073	1571907923	6678768719	./apps/PG99/data/SXDemoSet/Demo2.MIG.0.sgy
ifs.eu.ams.backup.apps.asn	33188	2068	17614	90360720	90365952	199843	1185956007	1086903950	1571906362	6685954408	./apps/3rdparty-ep/geoprobe/to_be_decommissioned_4.0/Data/Demo/Volumes/amp.sgy
ifs.eu.ams.backup.apps.asn	33279	2068	17614	34932	40960	243	1102437544	896544926	1571906761	6730890527	./apps/3rdparty-ep/openworks/2003.12/IRIX64/SynTool/testdata/testseis.sgy
